Date,Rank,Keyword,Ngram,Score,Raw_SumScore,Platforms,EntropyPenalty,Entropy,Mentions,Platform_List,Examples
20260130,90,라운드,1,14.448877,23.735844,3,0.608737,0.46031,12,"fmkorea,theqoo,youtube","[fmkorea](comment) 리그페이즈가 재밋는디.. 조별은 7-8 라운드되면 상황 정리 다 되서 || [theqoo](comment) 거북목 라운드숄더 스트레칭 ㅅ || [theqoo](comment) 거북목 라운드숄더 ㅅ || [youtube](comment) 12:34 로리스 도장 보건, 대천사 순간 주인장이 라운드 하나 지나갔다고 착각한 줄 알았는데 진짜 전 라운드템 고대로 가져온거였네 ㅋㅋㅋㅋㅋ"
20260130,91,유튜브,1,14.426242,32.887899,6,0.438649,0.660413,78,"dc_chzzk,dc_lol,fmkorea,ruliweb,theqoo,youtube","[dc_chzzk](comment) 공식 유튜브 게시 일자를 봐 ㅋㅋ 2020년에 곡이 게시됨 애니는 2022년임 01.30 09:53:11 || [dc_chzzk](comment) 유튜브 딸치는새끼들 피발작ㅋㅋ 01.30 09:05:17 || [dc_chzzk](comment) 와 뭐냐이건;; 존나 대기업이네 유튜브는 01.30 09:57:17 || [fmkorea](comment) 저러다 사고 나면 그냥 운전자 책임이고 유튜브로 운전 제대로 안했다고 방송까지 했으니 사고 종류에 따라서 욕 더 먹을 듯 || [fmkorea](comment) 짜바로티 다음버전 14.3이 핸드폰이랑 유튜브 봐도 되는걸로 업데이트 예정 || [fmkorea](comment) 슈화 이쁜데 유독 워크돌이나 유튜브 나올때가 훨씬 이쁘게 보임 무대화장,스타일보단 자연스러운게 훨씬 사는듯 || [fmkorea](comment) 좋은지 몰겠음 대충 유튜브로 본것중에 기억 남는건 태국여자애,트레이비,정상수 || [fmkorea](comment) 도수 그 상활을 다룬 유튜브 영상중에 뮐러와 21명의 바보 이런 제목의 영상이 있긴 한데 실제로 그렇게 불렀기때문에 제목을 지었는지는 모르겠음 || [fmkorea](comment) 지금 시점에선 전세계 AI 분야 1등이 사실상 구글로 확정되는 느낌이네. 해마다 기술 발전이 눈에 띌 정도로 빨라지는 거 같음. 그리고 구글이 진짜 씹사기인 게... 단순히 AI만 잘 만드는 게 아니라, 이미 안드로이드 운영체제부터 인터넷 검색엔진, 유튜브, 구글 앱스토어 등 현 시대에 핵심적인 디지털 플랫폼은 싹다 장악… || [fmkorea](comment) 불멸의 크리넥스 저거 KBS 유튜브에서 불멸의 이순신 스트리밍 할때 처음에는 CG로 수정된 재방송판 틀어줬다가 시청자들이 채팅창에 얼른 불멸의 크리넥스 돌려달라 해대서 그 뒤로 제작진이 초판 불멸의 크리넥스 방영분 틀어주고 있다고 함 ㅋㅋㅋㅋㅋ 21"
20260130,92,유지,1,14.419886,25.890631,7,0.556954,0.521231,28,"dc_comic,dc_lol,fmkorea,nate,ruliweb,theqoo,youtube","[dc_comic](comment) 보이지도 않고 자를수도 없고 열매주인에게서 멀리 떨어져도 유지되고 개좆대로 01.30 09:26:39 || [dc_lol](comment) 명령체계로 유지되는 군대와 수직구조의 사기업은 해체해야 마땅하다 01.30 02:08:46 || [fmkorea](comment) 묘하게 안유진 느낌나는듯 || [fmkorea](comment) 몇몇 댓글들 수준 처참하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 신포도 없었으면 본인들 인생 어떻게 유지 할까;; 걱정까지 된다 || [fmkorea](comment) 저저번달 포텐에서 도로에 선그어져있어서 차가 삐둘어지길래 운전자가 핸들 꺾어서 제자리 찾아가고 힘꽉줘서 유지해도 재차 꺾어서 결국 오른쪽차에 박아버리던데 도로공사에서도 책임안지고 차회사에서도 책임안지던데 ㅋ || [fmkorea](comment) 대만 5년 내에 중국에 먹히는거 기정사실화된듯. 미국은 아메리카 대륙만 유지한다 선언하고, 유럽은 중국과 관계 깊어지고, 일본은 괜히 총대 맸다가 본보기로 맞았는데 팽 당함. 132 20 || [fmkorea](comment) 바이든 외교기조 유지했으면 얻을거 다 얻는거 아니었나.,, 왜 저지랄이래 트럼프는ㅋㅋㅋ || [fmkorea](comment) 킹벅 근데 솔직히 유지 욕할수 없는게 지들이 자초한 일이라 그럼 바지에 똥지려놓고 관계없는 유지한테 치워달라는꼴 2 || [fmkorea](comment) thwrone ㄴㄴ 원래부터 유지가 주인공 || [fmkorea](comment) 진짜고민됨 유지를 죽이기보단 모듈러상 보여주는 유지 스탠스 그대로 유지는 파워만 보여주고 스토리 개입 안할꺼같음 약간 기존팬들을 위한 서비스씬+유입 들어오라고 하는 씬이랄까"
20260130,93,돼지,1,14.418812,28.575144,5,0.504593,0.582832,29,"dc_comic,fmkorea,ruliweb,theqoo,youtube","[dc_comic](comment) 돼지색기 - dc App 01.30 09:47:22 || [fmkorea](comment) 천호역 근처에 저런 식당 한집 아는데, 진짜 개존맛임. 같이간 돼지친구 두 명도 맛은 극찬함. 신발벗고 평상에서 먹은걸로 기억하는데, 근데 바닥이 더러웠고 그거말고 위생상 깨끗하지가 않았다 할머니 혼자서 요리도 하시고 서빙도 하고. 부엌도 앉은 자리에서 더 보인 오픈형이었는데 청결하진 않았음.. 그래서 한번가고 안감 25… || [fmkorea](comment) 가족여행 갔는데 정확히 저거랑 싹다 일치하는 돼지국밥집 갔는데 씨발 국밥에서 돼지 비릿내 지려서 33년 인생 처음이자 마지막으로 돼지국밥집에서 공깃밥 한그릇 다 못먹음 || [theqoo](comment) 1300플 쳐패놓고 임티 써가며 착한척 지는 안그런척 할거 존나 웃김ㅋㅋㅋ아 원글이 삭튀해서 증거없다고 벅벅 우기려나? 아까 뭐 야구방에서 쟤네 왜저러냐 이런다 더쿠 야빠들은 안그런다 ㅇㅈㄹ로 쉴드치던데 빠들이나 알 소리 해대면서 1300플 쳐팬 그게 ㄹㅇ로 전부 다 머글일거라고 생각함?ㅋㅋㅋ머글들이 그걸 왜 발작해가면서… || [theqoo](comment) ☞311덬 근데 찐으로 김문수가 됐어도 괜찮았을거 같음ㅋㅋㅋㅋ 지금 이꼬라진데 2찍못할 이유라도ㅋㅋㅋㅋㅋㅋㅋ 어차피 윤돼지같은 미치광이 아니면 계엄할 일도 없고 민주당이 거대당이라 국힘이 맘대로 하지도 못할거고ㅋㅋㅋ 2찍 못한다는데 왜못해? 난 지금 최악은 정부랑 민주당임ㅋㅋㅋ || [theqoo](comment) 미친 저것들은 아무래도 북한이 워너비같음ㅋㅋ 북한수령희망당 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭔 70년대도 아니고 존나 새벽별보기운동 ㅇㅈㄹ할거같네 원하는게 북한이랑 대치해서 공포만들고 독재가 꿈인게 딱 현대사에서 해오던건데 얼마나 북돼지가 부러울까 || [theqoo](comment) 부산에서 웨이팅으로 투탑인 돼지국밥집 || [theqoo](comment) ☞105덬 수백은 돼지국밥집 어디든 있어. 부산덬인데 요즘날씨에 퇴근하고 수백한그릇에 소주한잔 딱 하고 들어가면 최고임 ㅜ || [theqoo](comment) 수변 맛있음 항정살 국밥은 기름 많아서 돼지국밥으로 먹음 || [theqoo](comment) 난 이래서 전라도음식 못먹음 너무 짜 서울 국밥 맛있는데 많아 지방사람들은 서울까지 와서 굳이 안찾아가니까 걍 인스턴트 국밥 먹는거지 그리고 애초에 순대국밥 돼지국밥 등 사골국밥들은 간을 아예 안해서 나오는곳이 많은데"
20260130,94,보스,1,14.386549,21.418609,3,0.671685,0.386253,9,"dc_comic,fmkorea,youtube","[fmkorea](comment) 보스 추가는 없나 아쉽네 || [fmkorea](comment) ""뭘 기대해요? 노마는 보스랑 같이 자는데요"" ㅋㅋㅋㅋㅋㅋㅋㅋ 엄청 맞는말인데 독하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 둘이 기싸움이 별건 없네요 2탄 주세요!!!!!! 1 || [youtube](comment) 불도그 가 빅보스 영입 할려고 삼고초려 얘기 꺼냈음 근데 멍청하게 삼초고려 라고 해서 빅보스가 저런 멍청한 수장 믿고 어떻게 하냐고 캔슬 놨음 만약에 클래식 한다면 만만 이랑 한다고 빅보스가 말해놓음 || [youtube](comment) @L_sy3140 근데 빅보스 채널 영상 보니까 걍 그거는 표면적인이유고 그 뒤에 말한 2M같이하자해놓고 유기하고 튄거때문에 감정 남아서 안하는듯 ㅋㅋ"
20260130,95,유재석,1,14.36727,35.878062,5,0.400447,0.705356,7,"dc_chzzk,fmkorea,ruliweb,theqoo,youtube","[dc_chzzk](comment) 유재석은 시간이 없지 01.30 09:56:18 || [fmkorea](comment) 드럼통유망주 슈퍼스타는 어쩔수 없다 ㅋㅋ 유재석은 그래고 장난반 억까인데 장원영은 팬층이 10대라 여긴 또 억까가 장난 아님 || [fmkorea](comment) 장원영이 딱 여돌 유재석같은느낌 3 || [theqoo](comment) 왜 듣는데 머릿속으로 유재석이랑 이광수 스쳐지나감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ || [youtube](comment) 16:54 앗! 유재석님이 좋은 제안해주셨었는데 그냥 지나가셔서 아쉽습니다 😢 외교부에선 국민 여러분이 해외에서 체류하실 때 발생할 수 있는 다양한 상황에 미리 대비하실 수 있도록, 출국 전 해외여행자보험 가입을 권장드리고 있어요 (더 자세한 내용은 해외안전여행을 검색해보세요) 여행의 설렘도 좋지만, 혹시 모를 상황에 대… || [youtube](comment) 유재석 찐으로 설레보여서 나까지 신남"
20260130,96,미국,1,14.359112,26.886571,6,0.534063,0.548162,113,"fmkorea,nate,ruliweb,theqoo,x_trends,youtube","[fmkorea](comment) 미국 서부개척 시대에 태어났으면 역사에 이름 날렸을 건법가네 102 || [fmkorea](comment) 역시 애니는 미국인가 || [fmkorea](comment) 로이터통신에 따르면 미국 재무부는 29일(현지시간) 의회에 제출한 '주요 교역국의 거시경제 및 환율정책' 반기 보고서에서 한국·중국·일본·독일·스위스 등 10개국을 관찰 대상국으로 지정했다. 한국은 3가지 지정 기준 중 △150억 달러 이상 대미 무역 흑자 △국내총생산(GDP) 대비 3%를 초과하는 경상수지 흑자 등 두 … || [fmkorea](comment) 미국은 달러 약세 원화강세로 가길원함 || [fmkorea](comment) 1350까지 무난하게 가겠네 내란견에 선동당해서 달러 풀매수한애들 오열 ㅋㅋㅋㅋㅋ 한국,미국정부 시그널 줬는데 정부랑 기싸움하는 병신들 || [fmkorea](comment) 미국은 달러원 환율을 내리라는 입장임 애초에 관세매길때 트럼프가 댄 핑계가 대미 무역에서 일빙적으로 이득을 얻어가는 국가들이 너무 많다는거였고 관세를 매겨서 그 불공정을 해소하겠다는거였는데 애써 한국에 관세 15% 매겨놨더니 환율도 그만큼 올라서 헷지가 돼버리는 상황이 싫은거 그래서 난 지금 우리나라 환율을 굳이 억지로 … || [fmkorea](comment) 난리는 무슨 ㅡㅡ 미국 상대 무역량 많고 흑자많은 국가 일괄 지정한 건데 ㅡㅡ 우리는 환율관찰국이 문제가 되는 (인위적 평가절하)의 반대로 움직이고 있음 1 || [fmkorea](comment) 나름 빅클럽 찍고 독일 국대도 많이 뛴 공격수가 29살에 미국 갈 정도로 커리어가 꺾이다니 참 || [fmkorea](comment) 미국 가셨네 || [fmkorea](comment) 난 미국식 정당방위 가한거 같은데 요새보면 정당방위란 핑계로 사람죽이더라 ice도 그런 핑계로 죽이고 있고 미국도 정당방위 개념 바꿀필요가 있다 0 15"
20260130,97,사랑해,1,14.344233,23.457181,3,0.611507,0.45705,7,"theqoo,x_trends,youtube",[theqoo](comment) 이뻐이뻐❤️아이바오는 편식도 안하고 밥도 잘 먹고 순하고 착한 판다여서 더 이쁨 러바오도 멋지구 착하지만 편식을 쪼오끔…(러바오 사랑해) || [x_trends](post) ベッキョンデビュー14周年おめでとう 可愛くてかっこよくて、何よりも歌を歌う姿が大好き 幸せになろうね。사랑해 큥_데뷔14주년_축하해 14YearsWithBaekhyun
20260130,98,손종,1,14.320797,17.021296,2,0.841346,0.186652,7,"theqoo,youtube","[theqoo](comment) 메기남 손종원ㅋㅋㅋㅋㅋㅋㅋ || [theqoo](comment) 손종원 메기남이란거에 개뿜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ || [youtube](comment) 최현석 맨날 김풍한테 똑같은거하냐고 머라하면서 , 정작 맛보면 자기랑 손종원이랑 둘이서 제일좋아함 ㅋㅋㅋㅋ"
20260130,99,치어리더,1,14.314389,22.635515,3,0.632386,0.432487,5,"fmkorea,ruliweb,theqoo",[theqoo](comment) 딴소리지만 난 야구경기 직관하는건 좋은데 치어리딩 문화는 적응을 못하겠음 걍 팬들끼리 자발적으로 응원하고 즐기는게 좋음 야구장 치어리더는 우리나라랑 대만만 있나? 일본이나 미국은 없어? || [theqoo](comment) 치어리더 없애 걍
20260130,100,애니,1,14.296662,39.997263,7,0.357441,0.755952,21,"dc_chzzk,dc_comic,fmkorea,ruliweb,theqoo,x_trends,youtube","[dc_chzzk](comment) 팩트는 귀칼 이딴거보고 애니보는 오타쿠인척하는 병신들이 넘쳤다는거임 테라리아 깔짝대고 겜창 중근첩인 “척”일 확률이 더 높음 01.30 09:46:06 || [dc_chzzk](comment) 칸랄따굽 니 말이 맞는거같다 걍 애니땜에 노래 알게되니 귀에 잘 들렸던듯 사람 인식이라는게 무섭네 01.30 09:53:12 || [dc_chzzk](comment) 사펑 출시때부터했는데 그런 노래가 있었음? 나도 애니나오고 추가한건줄 01.30 09:46:25 || [dc_chzzk](comment) 공식 유튜브 게시 일자를 봐 ㅋㅋ 2020년에 곡이 게시됨 애니는 2022년임 01.30 09:53:11 || [dc_chzzk](comment) 칸랄따굽 @ㅇㅇ 헐 그럼 애니땜에 노래가 귀에 익숙해져서 잘 들렸던건가 01.30 09:50:24 || [dc_chzzk](comment) 칸랄따굽 애니 나오고 추가한거 맞지 않음? 본인 사펑 5회차정도 플스 PC 다 구매해서 플레이했는데 애니 뜨고 나서 게임사에서 패치로 넣은걸로 알고 있음 데이비드 자켓이나 레베카 샷건 넣는 패치때 같이 넣은걸로 기억 01.30 09:48:30 || [fmkorea](comment) 역시 애니는 미국인가 || [fmkorea](comment) 저런거말고 빨리 야애니ㄱㄱ || [fmkorea](comment) 오..신기해. 배경 모델링 애니까지 다 뽑을수 있는거야? || [fmkorea](comment) 에너젠 소라에서 원피스, 드래곤볼등 유명 애니로 ai 영상 만들어달라고 하면 저작권 때문에 거절당함"
20260130,101,클리셰,1,14.287761,30.811866,4,0.46371,0.63093,4,"fmkorea,ruliweb,theqoo,youtube","[fmkorea](comment) 전형적인 클리셰 ㅋㅋ 3 || [theqoo](comment) 조온나 재밌다 클리셰는 역시 최고 || [youtube](comment) 이거 썸네일 그 클리셰잖아 점점 감염되는거,,,,🥶 마지막 하 편은 다 감염되고 머장 혼자 절망하는 표정인건가,,,"
20260130,102,회원,1,14.282885,17.553199,3,0.813691,0.219187,35,"fmkorea,theqoo,x_trends","[fmkorea](comment) 이름에 특수문자 빼라고 안내 뜨면서 회원가입 안 되겠네 ㅋㅋ || [theqoo](comment) 트레이너들은 피티 하라고 엄청 영업하고 gx는 아주머니들 텃세에 신규 회원은 눈칫밥 먹어야 하고 자리가 없어서 피곤해서 안 가게 됐음 || [theqoo](comment) 헬스장 여러곳 상담받아봤는데 관심도없는 몸만들기 바디프로필이야기하고 그런사람들 보여주면서 비포에프터 비교해서 회원님도 이렇게 만들어드리겠다 하는데 뼈말라인간인데 생존을위해 건강챙기러 가는건데 자꾸 자기 이력 줄줄외면서 뜬구름잡는 소리 해서 갈 이유를 못느끼게하더라 짐 재활피티위주로 해주는 곳 찾아서 쌤 잘만나서 체력 늘리… || [theqoo](comment) 헬스장이 지하인데 지상1층 입구에서 트레이너가 담배펴서 ㅠㅠ 헐렁한 티셔츠 입고 맨날 1층갔다 지하갔다하는데 운동하는지도 모르겠고 피티 안 받는 회원들에게는 인사도 안해서 일단 트레이너에 대한 인식이 안 좋아졌어 여기만 그런거라 생각할수도 있는데 조금 먼 다른 헬스장 갔는데 거기도 담배는 안 필 뿐 건들건들 일반 회원들은… || [x_trends](post) 연간회원 가격 올렷네 잘햇다 올려도 분철 ㅇㅈㄹ하는 거지새끼들은 나오겠지만 뭐... || [x_trends](post) 키움히어로즈 연간회원 시즌권 선선예매 분철 LG 엘지 SSG 쓱 NC 엔씨 KT 크트 401,500 (전년도 가입자) N 작년에도 진행 했었습니다 무산 X 구매완료 트윈스 랜더스 다이노스 자이언츠 KIA 타이거즈 히어로즈 위즈 킅 고척 큠 선예매 야구 분할 예매 http:// open.kakao.com/o/sCjd5j8g || [x_trends](post) 잠실구장이 사라지고 대체구장으로 옮기고 나면 연간 회원은 혜택이 아예 사라져서 0이 되고 장기회원에게만 선예매를 주겠다는.... 그리고 신규 회원에게는 장기회원이 될 수 있는 기회조차 뺏어버리는 미친 구단이 있어요^_^ (yes 야구 이야기) || [x_trends](post) 뭐야? 뭐야? 이러면 나같은 뉴비는 어카라고 올해 연간회원 신규가입하려던 나같은건 앞으로 직관하지말라고?!?!?!?!?!?!?!?? || [x_trends](post) 연간회원해말아 || [x_trends](post) 근데 .. 다들 조용히 살더니 연간회원 이야기 나오니까 스멀스멀 나와서 치와와 하고 잇는거 보니 마음이 따숩다..."
20260130,103,고증,1,14.258333,20.60615,3,0.691946,0.362417,7,"fmkorea,ruliweb,youtube",[fmkorea](comment) 고증임 ㅋㅋㅋㅋㅋㅋㅋ || [fmkorea](comment) 크리넥스가 왜 고증오류냐? 종이가 발명된 게 언젠데. 1 || [fmkorea](comment) 철저한고증 ㅇㄷ || [fmkorea](comment) ㅋㅋㅋㅋㅋ 가스레인지도 고증인데 크리넥스 ㅋㅋㅋㅋㅋ 포기해버리네 || [youtube](comment) 여보 남편 이지랄....하면서봤는ㄴ데.....길가다 현실로 보니까....고증쩔더라 ㅋㅋㅋ
20260130,104,아프리카,1,14.256423,23.419692,3,0.608737,0.46031,6,"fmkorea,theqoo,youtube","[fmkorea](comment) 아프리카 특유의 흡착음이 소리 하난 찰지긴 함 29 || [theqoo](comment) 중국은 거주지 통제하잖아, 북경 중심부로 갈수록 엄청 관리한대거든? 중국의 얼굴이니까. 근데 그 북경 한복판에 있는, 관광객 북적이는 유적지도 화장실에 여전히 문이 없다 ㅋ... 오픈형 화장실임. 어디 산골마을 아니고 북경 한복판. 걍 내가 여행 고인물이라 냄새, 위생, 문화차이, 향신료 다 인내 가능하다 싶은 사람만 도…"
20260130,105,누나,1,14.234272,25.326917,5,0.562022,0.515269,65,"dc_chzzk,dc_comic,fmkorea,theqoo,youtube","[dc_chzzk](comment) 애긔 누나야누나야 영듀누나야~ || [dc_chzzk](comment) ㅇㅇ 믿힌ㅋㅋ 영듀누나야~~~~~ || [dc_comic](comment) ㅇㅇ 직원 누나 엄청 친절했는데 ㅠㅠ || [dc_comic](comment) ㅇㅇ 40대 초반쯤 돼 보이는 남성 한명이 커피 내리고 직원 누나 한명이 주문 받더라 || [fmkorea](comment) 쭉 남초에서 일하다가 남녀 비율 어느 정도 맞는 일자리로 이직했는데 여자들이 말 많이 걸어주고 먹을 것도 많이 줌 문제는 뚱띵보, 노처녀, 숏컷 누나들도 말 많이 건다.. 271 58 || [fmkorea](comment) 저때 레딧에 친구 연인 섹파 여동생 누나하고 야스했다는 썰 존나 올라옴 50 || [fmkorea](comment) 우박이후두둑 여동생 누나는 근친이냐 ㅋㅋ 6 || [fmkorea](comment) 영화 '300: 제국의 부활' 에 나온 에바 그린 누나 젖을 보고 발딱 섰지 뭐람 || [fmkorea](comment) 이 누나 최고의 퇴페미를 볼수 있는 작품은 페니드레드풀임 1 || [fmkorea](comment) 나영이 누나 남편이 백수라 열심히 벌어야 돼 빈이형 광고 점점 뜸해지면서 찍는 광고의 급이 내려가고 있음 저번에 짐의강산인가 중국겜 광고 찍더니 이번엔 아정당 찍었더라 510 10"
20260130,106,카톡,1,14.219842,39.780264,6,0.35746,0.75593,12,"dc_lol,fmkorea,nate,theqoo,x_trends,youtube",[fmkorea](comment) 업뎃 안 할거긴 한데 카톡말고 굳이 다른거 쓰고 싶진 않음 1 || [fmkorea](comment) 토스가 메신저 내주면되긴함 송금하기도 연동될꺼고 쇼핑도 있고 카톡이랑 비슷할건데 서비스는 이용자도 많아지는추세에다가 가입하기쉽고 어르신들도 이용많이해서 || [theqoo](comment) 직장동료랑 카톡을 왜 함? 가족이랑도 한달에 한 번 연락하는데 || [theqoo](comment) 야 뭐 카톡방을 만들던가 뭐하는짓임 이게 || [x_trends](post) 꼬깔콘 포카 교환 구합니다 gs반택 가능 / 2월1일 홍대입구역 직거래 가능 디엠이나 프필의 오픈카톡으로 연락 주세요! || [youtube](comment) 💲리니지 클래식 유저를 위한 종합 커뮤니티 디스코드가 필요하시다면 👉https://discord.gg/lineagec 리니지클래식 같이하실분 sas2055 만만개인카톡 주세요
20260130,107,사장,1,14.213446,24.578542,6,0.578287,0.496133,56,"dc_chzzk,dc_comic,fmkorea,nate,theqoo,youtube","[dc_comic](comment) 킴선풍 야.니가 사장이야? || [dc_comic](comment) 나쁜말은안돼요 알바생도사장의마음가짐으호 || [dc_comic](comment) 보통 사장이 칭찬하겠노 || [fmkorea](comment) 몸을 갈아넣어야한다는데 몸을 갈아넣고 싶어도 손님이 안 옴.. 점장으로 일할때 번화가에 2층짜리 7억 바른 사장님은 돈없어서 우유배달다님.. 카페는 쪼마나게 해도 힘들고 돈 많이 발라도 그돈씨임 건물주가 하는게 맞음 || [fmkorea](comment) 니모를숨겨서 출근시간을 말하는게 아니라 업무시작시간을 말하는거 7시 30분에 출근시키면 그 사장새끼가 문제가 맞지ㅋㅋ || [fmkorea](comment) 그냥그렇네요 매운거 오히려 잘 못 먹고 싫어해서 매운맛에 민감한 편인데 어디 식당가서 사장님한테 매운정도 물어보고 신라면급이라고 하면 무조건 안매운걸로 시킴 ㅋㅋ || [fmkorea](comment) 영상 봤었는데 여자분 한국어 프리토킹 수준으로 잘하고 사장님한테 5단계가 어느정도냐고 물었는데 사장님이 5단계 = 그냥 일반 찌개 수준이라고 대답하셔서 5단계 시킨거ㅋㅋㅋㅋ || [fmkorea](comment) MGM사장 돌았나. 부사장 주식이니 사장한테 승계하라구? 뭐이런 개같은 논리가 있냐. || [fmkorea](comment) 좋은글 사실 유명세로는 조안 크로포드와 베티 데이비스의 갈등이 드라마화까지 될 정도로 유명합니다만, 사실 조안이 초창기 잘나가던 시절 진짜 두려워하고 넘고 싶어하던 배우는 노마 시어러였을 가능성이 크다고 보는 팬들도 있습니다. 어디 쇼츠인진 기억 안나는데, 나중에 조안은 인터뷰에서 노마 시어러와의 갈등을 설명해달라는 말을… || [fmkorea](comment) 옛날 중국집도 4배차까지는 코스 좋으면 가능이었지만 5배차는 코스 상관없이 사장님도 그건 아니다 외치던 건데..."
20260130,108,지방,1,14.189801,21.643088,6,0.655627,0.405144,52,"dc_lol,fmkorea,ruliweb,theqoo,x_trends,youtube","[fmkorea](comment) 수수 지방살아서 자고 일어났더니 난리가 나있더라 ㅋㅋㅋㅋ || [fmkorea](comment) 미국에선 데이터센터 건설에 님비현상 적용되던데 한국에선 죄다 자기네 땅에 지으라고 하는게 신기하긴함. 오죽하면 용인에 데이터센터 짓겠다는데 지방차별이라는 기사까지 뜨더라 || [fmkorea](comment) 지방은 확실히 쿠팡이츠가 빠르게 옴 그리고 문제있을때 환불도 잘 되는편이라 안쓸이유가 없는듯 1 || [fmkorea](comment) 지방직은 그냥 ㄹㅇ 공노비더만 산불, 폭설, 폭우로 지원 나가서 삽질 존나하고 들어가면 일 도와주지도 않아서 그대로 쌓여있고 현타 존나온다던데 ㅋㅋ 233 6 || [fmkorea](comment) 어리고 광역시면 할 만함. 도 지방직은 솔직히 정말 비추. 3~4년 공부해서 붙었는데 그만 두거나 서울, 광역시로 이직생각하는 애들 너무 많더라 181 6 || [fmkorea](comment) 인생 최고의 선택 지방대 2학년 수료하고 군대갔다와서 편입할까 지방직9급 준비할까 고민하다 인서울 공대 편입하고 이공계 대기업 붙음 1 4 || [theqoo](comment) ☞645덬 서울사람 아니고 지방사람이 공공기관 일 하면 아무나 들어가는 곳 된다는 선민의식 대단....없어진 복지라고는 서울 통근버스인데 별 말이 다 나오네 || [theqoo](comment) 혁신도시 전세사기피해자는 죄다 공기업직원이고 월세 사려고 해도 직원 눈치까면 덤핑해서 얹어 부르는데 사택 지원이라도 해주고 하던가 아님 집 사게 총액인건비 좀 팍팍 올려주던가 지금 과거와 비교해서 민간 대비 임금격차가 얼마나 벌어진 줄 알고 이럴때만 대기업 대우야 가득이나 그 지역사람들만 눌러앉아 고인물 되고 맨파워떨어져… || [theqoo](comment) 지방 살리겠다고 혁신도시로 보내놓고 주말마다 서울 데려다주는게 이상하긴 함 그 동네 주말 상권은 박살이잖아 || [theqoo](comment) ☞610덬 다들 알아서 잘 다녀 애초에 공공기관들 왜 지방으로 내려보냈는데 어차피 거기서 생활하지도 않으면 딴 일 알아봐야지 뭐..."
20260130,109,가스라이팅,2,14.164051,23.694331,3,0.597782,0.473197,4,"fmkorea,theqoo,youtube",[fmkorea](comment) 바이럴 같고 결혼 가스라이팅 같이 느껴지면 아직 젊거나 몸에 와닿지 않는거임 근데 진짜 나이 차서 결혼 못하면 100에 90은 저런다더라 저 나이쯤 되면 부모님도 돌아가시거나 하면 더 심하게 느껴진다던데 독신주의로 사는 사람들도 느낀다는데 특히 퇴근하고 불꺼진 집에 혼자 들어갈때 더 그런다더라 3 || [theqoo](comment) 이미 학교 안보낸게 가스라이팅임 애비는 양육안했구만 스벌 || [theqoo](comment) 아 너무 화나고 속상해 큰딸들은 저런 가스라이팅 구조 벗어나기가 너무 어려워.. || [youtube](comment) 원장님의 가스라이팅 .. 사심채우기 ㅋ
20260130,110,아바타,1,14.157919,24.622467,3,0.575,0.5,3,"dc_chzzk,fmkorea,youtube",[fmkorea](comment) 뜬금없지만 아바타 보는데 남자 주인공 보고 지투 생각나서 보는내내 몰입이 깨짐 쳐맞을때 레디한테 랩으로 맞을때 생각남... || [youtube](comment) 왠지 기사님 아바타가 저걸로 되있더라
20260130,111,페이커,1,14.143321,18.391007,3,0.769035,0.271724,21,"dc_lol,fmkorea,youtube",[dc_lol](comment) 슼갈들이 역겨워서 페이커까지 싫어지는 애들이 많지 페이커도 솔직히 실력보다 빨리는게 맘에 안드는 사람도 많고 01.30 06:34:08 || [dc_lol](comment) @ㅇㅇ(118.235) 그래 니 말이 맞아 근데 그게 지능문제는 아니고 정상적인 사람의 본능이란 거지 슼갈이 싫어서 페이커를 싫어하는 애도 있다 하고 넘기면 되는 문제임 01.30 06:45:01 || [dc_lol](comment) @ㅇㅇ(118.235) 원래 사람의 본능은 어쩔수 없는거임 본능적으로 팬들때문에 페이커가 싫어지는데 이성적으로 나는 페이커를 싫어하지 않는다고 세뇌할 이유가 있음 굳이? 01.30 06:38:22 || [dc_lol](comment) 저게 페독 평균이긴해 페이커도 이글보면 개싫어할듯 01.30 08:20:34 || [dc_lol](comment) hin 결국은 올해도 페이커 vs 쵸비임? - dc App || [dc_lol](comment) @ㅇㅇ(211.36) 정신병있음? 페이커가 불쌍하다 01.30 06:17:47 || [dc_lol](comment) 페이커는 그런짓 애초에 안할듯 01.30 09:31:08 || [dc_lol](comment) 페이커가 애초에 구단 상대로 저렇게 애새끼짓을 할리가 없긴한데 구단이 맞춰주긴 해야지 01.30 07:59:38 || [fmkorea](comment) 페이커보다 빠르네 || [theqoo](comment) 오 난 이재명 이재용 페이커랑 친척임
