Date,Rank,Keyword,Ngram,Score,Raw_SumScore,Platforms,EntropyPenalty,Entropy,Mentions,Platform_List,Examples
20260201,84,감동,1,14.024447,21.03775,6,0.666632,0.392197,36,"dc_comic,fmkorea,nate,ruliweb,theqoo,youtube",[dc_comic](comment) starbucks 심리스 빤쮸 감동함 || [fmkorea](comment) 감동풀 ㅋㅋ 예능고트 || [theqoo](comment) 나도 일인당 3개인거 사가서 혼자 먹기 좀 그래서 나이 많은 상사 한개 줬는데 아들만 키워서 이넌거 받아 본 적 없다고 너무 감동받아해서 좀 머쓱했어 || [theqoo](comment) 먹을만하더라 감동란이랑 비벼먹었거든. 나트륨만 좀 낮으면 포화지방도 다른 편의점음식들보다 낮아서 건강식으로 판단했고 종종 먹을 생각. || [theqoo](comment) 감동 여운은 외전 재미는 2 흥미돋은 4 || [youtube](comment) 5:25 형 진짜 감동이야 .. ㅜㅠ || [youtube](comment) 5:26 혜안님 진짜 감동이에요..❤ || [youtube](comment) 34:33 세 명 (+소들까지) 모두 살아남은 해피엔딩이네요!:_뜰감동: || [youtube](comment) 이건 진짜 감동이다 황담비 || [youtube](comment) 저러고 다시 와주면 진짜 감동이겠다😢
20260201,85,동자,1,14.011623,21.089718,3,0.664382,0.394845,6,"theqoo,x_trends,youtube",[theqoo](comment) 맑디맑은 동자승같닼ㅋㅋㅋㅋㅋ || [x_trends](post) 동자님 이번 달도 잘부탁드려요매일매일 곰영해요 우리 || [youtube](comment) 동자스님과 애기 신부님 이네 ㅋㅋㅋ 재미있네 ㅋㅋ || [youtube](comment) 동자스님과애기신부님대화가그럴듯하네요 😂😂😂😂😂😂재밋네요😂😂😂😂😂😂😂한참을웃네요😂😂😂😂😂😂~ 작가님이영상강시합니디😂😂😂🎉🎉늘~응원하겠읍니다 || [youtube](comment) 너무 귀여워요 똑똑한 신부님 동자스님 ㅎㅎㅎ
20260201,86,초딩,1,14.005951,29.273903,6,0.478445,0.613594,20,"dc_chzzk,dc_comic,fmkorea,nate,theqoo,youtube","[dc_chzzk](comment) 대가리도 초딩이하인듯 02.01 10:00:09 || [dc_comic](comment) LD39 초딩이냐 02.01 10:07:23 || [fmkorea](comment) 오경석 은가누만 봐도 격투기는 진짜 타고난 재능이 더큼 ㅋㅋㅋ 모든 스포츠가 그렇다고해도 씹재능이라고해도 축구,야구,농구등 보면 저학년 초딩때부터해야 재능이 꽃피는거지 격투기는 생판 딴일하다가 성인되고 해서 잘되는 경우 제법있으니 2 || [fmkorea](comment) 일없다는 말 때문에 오해 사는 건 굉장히 오래된 이야기임 ㅇㅇ 김만철씨?가족인지 집단탈북자 아들(초딩?)이 쓴 책에도 저걸로 오해샀다는 이야기도 있었던 걸로 || [fmkorea](comment) 뭔 초딩새끼인가ㅋㅋㅋ || [theqoo](comment) 나도 산넘어서 학교가야했는데 개근상은 무조건 타야하는 분위기라 눈이오든 비가오든 뒷산넘어서 1시간 거리를 초딩이 6년 다녔는데 근데 또 그게 인내심은 길러준거같음 체력이랑 ㅋ || [theqoo](comment) 나 초딩때 한자 6급까지 땄는데 ㄹㅇ 문해력이나 책읽는거에 도움 많이 됐음 일단 단어를 보고 대충 어떤 단어라고 유추할 수 있게 도움 주는 것도 커서ㅇㅇ... || [theqoo](comment) 느린 아이 키우고 있는 엄만데 부모가 미쳤지 지 자식 똥 오줌을 왜 다른 사람보고 치우라고 해 딸이 낳았냐고 애기도 어이가 없을판에 중1이면 몸도 크잖아 엄마야 아들이니까 감수해도 저 아가씨는 누나고 여자인데 누나가 감수 해야 될 이유는 없어 그리고 중1 셋째 넷째 라고 써있어서 쌍둥이라고 이해했는데 중1 셋째 넷째는 초… || [theqoo](comment) 2002년 월드컵 더이상 말이 필요없을정도로 대단했고 그중에서도 인기많은 선수였으니까...나도 그때 초딩이었지만 김남일 잘생겨서 제일 좋아했었어 || [theqoo](comment) 우리 엄마는 모를 줄 알았는데 내가 주니까 이게 그 방송에 나오던 거 맞냐고 엄청 좋아하시면서 드심 ㅋㅋㅋㅋ 초딩 조카도 못 먹어봤다고 해서 회사 사람들한테 조언 구해서 젤 맛있는 집 거 사다주니 맛있다고 아껴먹더라 비싸긴 한데 다들 좋아해 주니까 사온 보람 느꼈어 ㅋㅋㅋ"
20260201,87,북한,1,14.000805,23.152498,3,0.604721,0.465034,29,"fmkorea,theqoo,youtube",[fmkorea](comment) vtoazce 북한말로 적힌 텍스트가 테라 페타 단위로 있어야 되니까 수집이 쉽지 않을거임 2 || [fmkorea](comment) 북한도 일자리가 없구나 || [fmkorea](comment) 앙리 ㅋㅋㅋㅋㅋ 북한도 쉬었음 유행하누 2 || [fmkorea](comment) vtoazce 북한 내부 인프라넷에 크롤링 봇들 넣어야겠지? 1 || [fmkorea](comment) vtoazce 기업이 북한출신데려다 학습시킬 이유가있음?ㅋㅋㅋ 경제규모가커서 돈되는곳도아니고 손해일텐데 걍 한국에서 배운사람들이 응용하는게 낫지 || [fmkorea](comment) 버노바길리어드 어 북한이 시키는 일 안 하는 거면 우리 입장에선 땡큐인데?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ || [fmkorea](comment) 프로미스나인9 북한 간첩인가봄 ㅋㅋ 9 || [fmkorea](comment) 일없습니다 괜찮습니다 라는뜻임 나 북한말 좀 알고있음 3 || [fmkorea](comment) 김두링 요런문제는 기업이 북한출신들 잡아다가 데이터 학습시켜야하나? || [theqoo](comment) 북한이 국민소득은 75년도 전까지 우리보다 높았어서 저때는 좀 과시하려고 힘 좀 줘야했을 시절이라 ㅜㅜ 지금이랑 비교하면 신기하지
20260201,88,하이브,1,13.998846,22.136544,3,0.632386,0.432487,5,"theqoo,x_trends,youtube","[theqoo](comment) 하이브돌 욕하려고 민희진 편든 애들 98퍼라고 본다 (방시혁 망해라) || [theqoo](comment) 그냥 속시원해서 재밌었다는 저지능 저양심 새끼들 보니까 또 암걸릴 거 같네 발빼는척 지려 그때 병신같이 민희진 그런식으로 추앙당하고 절대선마냥 돼서 하이브돌들은 말도안되는 사소한 걸로도 별에별 욕을 처먹었는데 멀리서 즐긴척 영향안끼친척 ㅋㅋㅋ || [theqoo](comment) 조금 회사생활 한다거나 고등학교 졸업수준 만큼의 지능이 있으면 저 기자회견보고 알맹이 하나없는 기자회견이라는거 알았을거야 ㅋㅋ 저기에 속은 사람들은 정말 지능이 낮던가 아니면 하이브견제해서 미친척 속은척하던가 둘중 하나라고봄 || [x_trends](post) 앱스타인 버닝썬 하이브 그냥 다 너무 지긋지긋하고 제발 XY 염색체가 없는 곳에서 살고 싶어 제발 || [youtube](comment) 진짜 너무 좋아서 말이 안 나오네ㅋㅋㅋㅋ 스엠, 하이브가 좋은 곡 다 가져가는 줄 알았는데 이걸 스쉽이 해내네"
20260201,89,유통기한,2,13.995906,15.865657,2,0.882151,0.138646,11,"theqoo,youtube",[theqoo](comment) 애초에 저건 도시락이 아니라 인스턴트 덮밥임 쟁여두고 먹는 카레덮밥 같은 건데 도시락이라고 꾸역꾸역 쓰면서 유통기한 2~3일짜리랑 비교하는 거 어이X || [youtube](comment) 유통기한있어서 죽는다요. 설탕으로만든제품도 유통기한있던데 || [youtube](comment) 유통기한이 40년이냐 || [youtube](comment) 설탕이 유통기한이 없는거지 설탕으로 만든건 유통기한있음
20260201,90,악마,1,13.98334,24.027257,5,0.581978,0.49179,15,"dc_comic,dc_lol,fmkorea,theqoo,youtube","[fmkorea](comment) 악마의 재능 그린우드! || [fmkorea](comment) 악마두 xG 스털링보다 높을거같은데 || [theqoo](comment) ☞627덬 뭐가 더 그래?? 원래 저런 플랫폼의 예능이라고 오천번 말한다 니들 피해의식 진짜 좆된다 ㄷㄷㄷㄷ 아직도 다른 선수들 탓하는구나 악마냐? 그리고 농구선수 하승진이 야구판 활동하면서 나름 인지도를 쌓았다고? ㅋㅋㅋㅋ ㄹㅇ 자의식은 존나 과잉이네 || [youtube](comment) 악마 김성현… 스타는 안해도 이 채널의 도파민은 끊을수가 없네… || [youtube](comment) 생더블 한 죄로 두들겨 맞았던 사람인데, 룰 하나 추가해주세요. '알파고 출입금지' 이런것도 하면 안됨. 이거 악마 부르는 주문임. || [youtube](comment) 저런 악마 같은 것들이 있지 거짓말을 저렇게 쉽게 하는 것들. || [youtube](comment) 아니다 이 악마야, || [youtube](comment) 특별법만들어서 진짜 악마판사 생겼음좋겠다 나라에서 허가해서 진짜 죽어도죄값못치르는넘들 고통속에 죽게하게 || [youtube](comment) 한국에 이런 악마라도 이런 판사님이 있었으면!!! || [youtube](comment) 악마판사도 시원했어요"
20260201,91,야구,1,13.978082,15.825359,4,0.883271,0.137328,143,"fmkorea,ruliweb,theqoo,x_trends","[fmkorea](comment) 오경석 은가누만 봐도 격투기는 진짜 타고난 재능이 더큼 ㅋㅋㅋ 모든 스포츠가 그렇다고해도 씹재능이라고해도 축구,야구,농구등 보면 저학년 초딩때부터해야 재능이 꽃피는거지 격투기는 생판 딴일하다가 성인되고 해서 잘되는 경우 제법있으니 2 || [fmkorea](comment) 분명히 동일 프로그램에서 wwe인 야구 발언 보고 욕하는 야구 팬들 보고 예능으로 받아들이라 다 대본이다 욕하는거 이해가 안 된다 이랬던 거 같은데 이런 장면에서는 왜 또 여론이 다른지... 1 || [theqoo](comment) 야구방 돼지로 플타는거 웃겼는데 상황따라 악플도 되고 애칭도 되고😂 || [theqoo](comment) 축구 농구 배구 등등 서로 우리가 더 힘들다 나머지는 그게 스포츠냐 이래도 긁히는 사람 아무도 없는데 야구만 긁히는거 진짜 웃김 ㅋㅋㅋㅋㅋㅋ 뭐 30년 전에 짜장면 어쩌고저쩌고 하면서 존나 오래도 한쳐먹은거같더만 ㅋㅋㅋㅋㅋㅋㅋ || [theqoo](comment) 뚱뚱해도 프로선수로 뛸수 있는 구기종목 야구말고 없는것만 봐도.. 세계적으로 그뭔씹이라 관심조차 없는나라가 90프로인것도 팩트 대체 왜 축구앞에서 자아비대가 되는거야 진심 궁금하다 || [theqoo](comment) ☞572덬 전세계에 프로야구 리그가 몇 개나 된다고? 냉정하게 말해서 야구는 리그 가치조차 희미한 마이너 스포츠입니다요 그동안 야구팬들이 우주최강 스포츠인 것처럼 굴어도 우물 안 개구리들이 또 시작이네 하고 넘겼는데, 이번에 보니까 정말 가관이더라 본인들이 비주류라는 걸 인정하면 자격지심에 발작할 일도 없을텐데, 근거없는… || [theqoo](comment) 핫게에서 야구팬들이 축구 패는거 한두번 본게 아닌데 진짜 역겹네 김남일건 조용해지면 또 생각날때마다 축구 패기 시작하겠지 || [theqoo](comment) 저 야구선수는 사과안해? 저사람도 골키퍼 조롱했잖아 야빠들 내로남불 오지네 || [theqoo](comment) 진짜 더럽다 야구 좋아하면 구제불능 극성이 되나봐 || [theqoo](comment) 영상 보면 하승진이 먼저 꿇어서 윤석민한테. 그 후에 김남일도 따라한거네.. 진지하게 꿇은건 아닌거 같은데 둘 다... 저기 영상 속에 하승진이 농구선수 출신인데 야구 팬으로 야구 관련 유투브 채널이나 방송에도 많이 출연하고 유명한 선수였어서 야구쪽에 활동하면서 나름 인지도도 얻고 활동도 하면서 저 날 김남일보다 난 하승…"
20260201,92,미국,1,13.913204,27.155124,6,0.51236,0.573694,82,"fmkorea,nate,ruliweb,theqoo,x_trends,youtube","[fmkorea](comment) 쿠팡꺼는 미국에서 오는게 아니고 중국에서 오는거임... 차라리 아마존딜 뜨면 사는게 남 5 || [fmkorea](comment) 살라는 이번시즌 쓰고 중동에 팔던지 미국에 팔아야 겠더라. 턴오버도 심하고 드리블도 이제 아예 안먹히고 작년까지는 공잡으면 먼가 한건해줄거란 믿음이라도 있었는데 이제 아예 그런 믿음조차 업음. || [fmkorea](comment) 최근에 어떤 유명한 미국 투자사에서 올해의 무슨 픽으로 JYP엔터 뽑았던데 || [fmkorea](comment) ??? : 이 시발놈아 내가 미국사람인데!! || [fmkorea](comment) 파우스트강 미국이나 유럽에서 제발 돈 좀 주든가ㅋㅋ || [fmkorea](comment) 덕담 투기지 저걸 투자로 믿고 하는사람 얼마나 있겠음 실체도없고, 탈 중앙화 한다더니 미국이랑 달러랑 연관이 있네머네 그러고 있고 정부규제 처맞고 유멍인 한마디에 출렁이고 결정적으로 다 레버러지로 투기하던데 걍 돈놀이 + 검은돈 세탁 이거밖에 용도를 모르겠음 356 131 || [theqoo](comment) ☞286덬 가짜뉴스를 누구보다 믿고있는건 너겠고 우리나라 잘만 돌아가고있는데 나라걱정하는척은 ㅋㅋ 그럼 미국 국민 60~65프로는 바보라서 주말내내 눈밭에서 시위하고 있겠니? 그렇게 트럼프를 사랑하고 지지하면 미국 이민가 물론 아시아인이라서 ICE한테 총맞을 각오랑 비자를 몇십억주고 살 돈은 가지고 있지? 트럼프가 직접 … || [theqoo](comment) 미국에도 잇;; 지금 일주일째 안가는 중 || [theqoo](comment) 미국덬인데 저럴때 여섯시면 알림문자 싹 오던데 학교 회사 주정부 카운티 어쩌고 메시지만 열댓개씩 쉬지않고 쏟아져서 실수 할 수가 없었어 나 사는데만 그랬던 건가.. || [theqoo](comment) 미국에서도 한국인인 나만 등교함 허리까지 쌓인 눈을 뚫고 걸었어ㅋㅋ 차도 못 구르는데 어케 왔냐더라...그르게요..."
20260201,93,무시,1,13.911727,25.96055,6,0.53588,0.546024,38,"dc_lol,fmkorea,ruliweb,theqoo,x_trends,youtube",[fmkorea](comment) 개인병원 의사말은 안믿어도 됌ㅋ 아니면 두세군데를 가보고 생각하던지 두세군데 말이 다 다르다? ㅋ 그럼 전부 무시하고 대형병원 가는게 맞다 1 || [fmkorea](comment) 애틀 피엘견들이 항상 다른 리그 개무시함 이번에도 피엘이 챔스 순위권 높으니까 젤 위다 이러는데 항상 결과는 다른 리그에서 우승팀 많이 나옴ㅋㅋㅋ || [fmkorea](comment) ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저거 보니까 예전 두웨이 인생 경기 생각나네 셀틱에서 상대가 대놓고 마주보고 있는 두웨이한테 바로 던져서 튕겨져 나오는거 다시 드리블 치던거 개웃겼는데 대놓고 무시하는게 보여가지고 || [fmkorea](comment) Amazon 저게 상대방 개무시하는 플레이인데 심지어 앞에 트러블 있는 상태에서 했으면 싸움 안날수가 없음 ㅋㅋㅋㅋㅋㅋㅋ 동갑이나 동생도 아니고 심지어 형한테 ㅋㅋㅋㅋㅋㅋㅋ || [theqoo](comment) ㅋㅋㅋㅋ약간 그런 느낌임 머글이 보기엔 예능에 아이돌들 나와서 패널이 분위기 살리려고 아이돌 한명 골라서 상황극 풀어나갔는데 나중에 너무 막대한거 아니냐며 시청자게시판에 욕 남기기거나 인스타 찾나가서 악플 개남기고 결국 다음 방송에서 사과받아내는ㅋㅋㅋㅋㅋ 야구판도 어마무시하구나 || [theqoo](comment) 김남일 인지도 무시하는건 그냥 열폭임 || [theqoo](comment) ☞634덬 이미 윤석민이 김남일이랑 같은 방송에서 양궁까고 먼저 축구까고 김남일 무시했는데 축구팬들 안깠고 느그 야빠들이 그거보고도 김남일만 죽자고 팸 || [theqoo](comment) 대중들한테는 2002월드컵 주역들은 박세리 박찬호 같은 레전드 인물인데 무시하는게 말이되냐고 그리고 솔직히 난 2008올림픽 기억에서 잊혀졌는지 야구로 금메달 딴지도 몰랐다 || [theqoo](comment) 물타기 지리네ㅋㅋㅋㅋㅋㅋㅋ 이렇게 인기있고 인지도 있으면 타종목 무시하고 까내려도 됨? 야구선수가 축구 선수 까내리고 축구 무시하는 발언했어도 조용이 넘어갔을까? 축빠들 개 역겹네 || [theqoo](comment) 야구팬한테나 유명하겠지; 김남일은 대중적으로 그냥 유명한 사람인데 무시 그만
20260201,94,카톡,1,13.894805,28.188698,4,0.492921,0.596563,9,"dc_chzzk,dc_lol,theqoo,x_trends","[dc_chzzk](comment) ㅇㅇ 기분밴은 나중에 도박 성공하거나 기분 좋을 때 카톡으로 훈지 좀 하면서 풀어달라하면 또 넙죽 풀어줌 ㅇㅇ 02.01 09:58:51 || [dc_chzzk](comment) 걍 기분 좋을때 카톡 보내놓으면 다음날 풀어줌 02.01 09:59:18 || [dc_chzzk](comment) 대충 기분좋은날에 카톡남기면 왠만하면 풀어줌 02.01 10:01:35 || [dc_lol](comment) ㅇㅇ @롤갤러1(121.147) 근데카톡다시보니 밥먹는약속 정하고 내생일이냐고 물어보셧네 || [dc_lol](comment) 친한사이면 카톡으로 말하는게 낫긴함 돈만 띡 보내는거보다 톡으로 못가는 이유 말하면서 미안하다 하면 기억에 오래남는다 ㅇㅇ 02.01 09:39:50 || [theqoo](comment) ㄴㅇㄴ 어플 한꺼번에 업뎃하는데 카톡은 꼭 제외시킨다 || [theqoo](comment) 정신 좀 차린거 같길래 했는데 짜증남 오픈카톡방 탭의 숏폼은 동영상 재생 안 하게 설정해도 멈춤 화면으로 일단 보이더라 || [x_trends](post) 한서희 라이즈, 스키즈 현진, 차은우 '고독방' 논란 총정리.. (+안효섭 카톡 재조명) :: 좋은 새벽 이더리움 에이전트 이번 서버 멋있는 순서대로 후쿠오카 계절범죄"
20260201,95,호날두,1,13.882515,16.251194,2,0.854246,0.171475,16,"fmkorea,youtube",[fmkorea](comment) 곰타 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 호날두가 xg값이 꾸지다고 슛팅대비 골 전환율 호날두 별로 안 좋아 니가 생각하는거만큼 통계가 알려주는데 뭔 50골을 박아 리버풀에서 그럼 포루투갈에서 월드컵 유로 안락사 안 시켯지 || [fmkorea](comment) 저 시즌 수지보고 원맨캐리 아니라고 하는데 원맨캐리시즌 맞음 그 다음시즌 스털링 스터리지 제라드는 수지 없이 뭐함?? 애초에 옆에서 보조해주는 애들 있다고 원맨캐리가 아니면 메시 호날두 마라도나 펠레 크루이프 그 누구도 원맨캐리 해 본적도 없다에 동의하면 저 시즌도 원맨캐리 아니라 ㅇㅈ함 나도 딱 중하위권 에이스들한테만 … || [fmkorea](comment) 곰타 호날두가 리버풀에서 리그50골??ㅋㅋ xg값이 존나 꾸진데 어떻게 호날두가 한정적인 슈팅찬스 받는 리버풀에서 50골이야 레알에서도 50골 박은 적 없는데 메시면 몰라도 || [fmkorea](comment) 바카얀 호날두였으면 50골넣고 리그우승시켰지 수아레즈니깐 못한거지 1 || [fmkorea](comment) liluzi 1번시드 스쿼드 국가 포르투갈로 5번 월드컵 활약 6번 유로 활약 보면 호날두는 초호화 스쿼드에서 밀어주지 않는 이상 그런 퍼포먼스 애초에 못내는걸 호날두 본인이 증명함 월드컵 유로 활약보면 답 나오죠 호날두는 표본도 국대 메이저 대회 11번 최다라 핑계될거 1도 없구요 || [fmkorea](comment) 곰타 진짜 아무리 호날두가 븅신이라도 수아레즈 비빌라는건 존나 어이가없노 ㅋㅋ 1 || [fmkorea](comment) 곰타 호날두는 감독 로저스에 당시 리버풀 스쿼드로 활약 할수있는 선수가 아님 그 증거로 포르투갈 국대 스쿼드로 월드컵 유로 활약 보면 답나오지 || [fmkorea](comment) 비는 아직도 소년미가있네 진짜 호날두처럼 자기관리끝판왕인듯 || [fmkorea](comment) 하늘 침투 지리자늠 다 넣으면 호날두 메시지 ㅎㅎ; || [youtube](comment) 호날두에서 음바페로 바꿨노
20260201,96,라이벌,1,13.86405,20.09821,3,0.689815,0.364923,10,"dc_lol,fmkorea,youtube","[dc_lol](comment) 그야.. 예전엔 라이벌이 있었지만 이젠 둘다 어쨋든 독보적이라 02.01 09:54:31 || [fmkorea](comment) clwpdf 들리는 소문에 의하면 레스너도 먹인다는데 레메 언옹 그 이상의 위상 만드는거 같다 어째 이 새끼가 그정돈가;;;; 아님 코디가 스토리도 위상도 라이벌도 애매한데 코디 전용 위상딸 만드는건가 싶기도하고.. || [fmkorea](comment) 고든: 내 친정팀은 에버튼... 에버튼의 라이벌 팀인 리버풀 선수를 조져놓겠다.... || [youtube](comment) 마주님 저거 라이벌 공식 디코에 들어가고, 인증한담에 컨셉아티스트 방이있는데, 토론방에서 말하면서 레벨 10찍은담에 컨셉아티스트 방에 스킨올릴수있거든용 거기다가 설명이랑 상세사항 다 적고 올리면 개발자들이 스킨으로 낼확률도 좀 있습니다. 실제로 유튜버 오이씨가 돈가방이랑 밴도끼를 내어 만들어줬고, 10개월뒤에 만들어졌다고… || [youtube](comment) 라이벌이 브레인롯타고 오버킬이 떡상하는 모습을 보고만 있을 수 도 || [youtube](comment) 저거 출시되면 라이벌만할듯 요즘 라이벌 잘 안하는데 저건 좀 탐난다 || [youtube](comment) 라이벌 합니다"
20260201,97,마인크래프트,1,13.855399,17.707492,2,0.78246,0.25593,4,"ruliweb,youtube",
20260201,98,인천,1,13.826192,24.375692,4,0.567212,0.509162,12,"dc_comic,theqoo,x_trends,youtube","[dc_comic](comment) ㅋ인천짭새가 투표는 또 존나게 열심히하더라 절라 견상 짭새들은 좀 배워야 할듯 ㅋㅋ 열시미 투표좀 해봐 씨발들앜ㅋㅋ 02.01 10:13:32 || [theqoo](comment) 아 그 계양에 아라비안나이트 다 아는거랑 비슷한건가 ㅋㅋㅋㅋ 인천살때 계양사는 친구들은 다 거기기점으로 말해서 신기했었는데 친구들 만나러 계산택지 가보니까 임팩트가 있긴 하더라 ㅋㅋㅋ || [theqoo](comment) 경기도 031이지않았나? 서울살아도 인천032 성남031 친척집에 자주 전화 걸었어서 당시번호 아직도 외움ㅋㅋㅋㅋ || [theqoo](comment) 에? 90인데 첨봄 아 나 인천사람이라 그런가? || [theqoo](comment) 부천은 경기도지만 인천지역번호 032를 씀 || [theqoo](comment) ㅋㅋㅋ 나 전남친이랑 이것 때문에 싸우고 정털렸던 게.. 난 대전사람, 전남친은 인천사람. 사내연애였어서 회사가 있는 대전에서 결혼하는 게 맞다고 생각했거든? 근데 전남친은 지 22살까지 살던 인천에서 해야 한다고 주장했음.. (전남친 부모님은 일찍 돌아가셔서 인천에 가족이 없고, 23살부터 10년을 대전에서 회사 생활함… || [x_trends](post) 지역화폐 왜 경기만 해주고 인천은 안 해주냐... 인천도 해줘라!!! || [youtube](comment) 우리 아부지 츄레라운전 하시는데 90년대초 부산 가셨다 무쏘구경가셨는데 기름냄새나는 작업복인데도 설명 친절하게 해줬다고 거기서 계약함 인천이 집인데 ㅎㅎ || [youtube](comment) 현대자동차 직영점(인천 송도)에서 견적서를 이메일로 보내준다고 했는데 일년이 지난 지금까지도 견적서를 안보내주네요 ㅎㅎㅎ 차를 팔 생각도 없는 인간들만 모아 놓은거 같더라구요"
20260201,99,알바,1,13.821867,25.03934,5,0.552006,0.527052,23,"dc_chzzk,fmkorea,ruliweb,theqoo,youtube",[fmkorea](comment) 이씨발 알바새끼한테 또쳐먹이고있네 ㅅㅂ || [theqoo](comment) 아휴.... 큰 딸 꼭 독립해야돼 고시원이라도 살면서 알바해야함 지금 방송이라도 나와서 독립할 수 있는 시기에 밀어붙여야함 왜냐? 방송탄 지금도 못 나오면 영원히 갇힘. 어차피 누구나 사회초년생이고 인맥이 없다고 집에서 못 나온다? 그거 개소리임 패스트푸드점 알바건 쿠팡을 뛰건 무조건 나와서 따로 살아야함. 국가 청년 사… || [theqoo](comment) 그게 행복이지 나 지금 초등학원에서 알바하거든? 귀여운 초2애기들이 나 주려고 두쫀쿠 구해왔대 ㅋㅋ 나 넘 놀랬는데 바로근처 분식집에서 파는 가짜 두쫀쿠 ㅋㅋㅋ 얼마냐고 물어보니 2천원 ㅋㅋㅋ 넘나 소중하게 들고와서 먹는 내 얼굴까지 구경함 하... 진짜 원장넘은 싫지만 애기들 넘귀엽고 이런게 행복이지 싶더라 || [theqoo](comment) 하 편의점 일일알바가 캠켜고 카운터서 춤추고있더라 이게 28살짜리가 한 7년전일임 요즘은 더하겠지 || [theqoo](comment) 알바한테 많이 달라고 진상 떨었나 생각들 정도로 많다ㅋㅋㅋㅋ || [youtube](comment) 뜰님은 목장알바도하셨다가 프로파일러도되셨다가 도망자도 되셨다가 다마고치도 키우셨다가 붕어빵가게도 운영하셨다가 하늘고래도 되셨다가 좀비아포칼립스에서 생존도 하셨다가 금수저아가씨도 되셨다가 세계여행동아리 학생도 되셨다가 되게 바쁘시군요 || [youtube](comment) 0:23 많은 알바를 하시면서 생기신 예지력.. || [youtube](comment) 알바 시리즈는 죽지도 않고 돌아온다 !! || [youtube](comment) 이 세상 모든 알바를 다 해보시려는 잠뜰님의 도전기... ㅋㅋㅋ || [youtube](comment) 뜰님 이러다간 세상 모든 알바 다 해보시겠어요…
20260201,100,블루,1,13.755611,19.547665,3,0.703696,0.348593,19,"ruliweb,x_trends,youtube","[x_trends](post) 앗 아니에요! 스샷 보시면 지난 일주일 동안이 526.4K 구요 블루디 시작은 1월 초에 했습니당 다음 주급일까지 5M 어떻게 채울까 고민이네요 || [youtube](comment) 사실 블루 1티어 맞습니다. || [youtube](comment) 블루님은 치지직 1티어 맞는 것 같긴해요😅 || [youtube](comment) 이게 블루가 숲쪽 킬내기도 참여해봐서 1티어가 어떤 의미인지 알아서 1티어를 부담스러워하는 거 같음 진짜 숲쪽 1티어들은 블루말대로 거의 천외천의 수준이라 ""현프로급"" <<< 거기서도 중 ~ 상위권의 실력을 가져야 1티어로 쳐주기 때문에 실제로 숲 1티어 배그 스트리머 분들이 여전히 배그 프로판에 뛰시거나 스카웃 되기도 … || [youtube](comment) 0:22 귀하디 귀한 블루님정수리 || [youtube](comment) 5:30 김블루:판처를 들며….. || [youtube](comment) 블루님 배그 영상만 기다리는중🎉 || [youtube](comment) 블루님 진짜 연습해서 1티어까지 가시죠 응원하겠읍니다"
20260201,101,기자,1,13.750223,18.003541,4,0.763751,0.27794,40,"fmkorea,theqoo,x_trends,youtube",[fmkorea](comment) 하 매수셀로나 이제는 언론통제할려고 기자를 팀에 뛰게하네 2 || [fmkorea](comment) 축구 기자 goat 39 || [fmkorea](comment) 기자를 사는건 반칙이네 || [theqoo](comment) 야구 전문기자라며..? ㅋㅋㅋ || [theqoo](comment) 야빠기자야??ㅋㅋㅋㅋㅋㅋㅋ || [theqoo](comment) 저사람 축구를 보긴해? 기자 아무나 하는구나 || [theqoo](comment) 야구 기자 수준 👍 || [theqoo](comment) 야빠들은 기자들까지도 개독같네 진심 || [theqoo](comment) ☞83덬 아 갤럽밀려서 후려치고있는건가 야구기자수준 대단하시네 || [theqoo](comment) 진심 세상이 거대한 몰카에 나만 바보된 줄ㅋ 공식 기자회견에서 쌍욕 남발하며 멤버들 방패막이로 앞뒤 논리도 안 맞는 주장을 온세상이 편들어주는 거 보고 대중이 개돼지인거 실시간 목격하는 기분이었음
20260201,102,두바이,1,13.73694,23.706305,3,0.579464,0.494749,19,"fmkorea,theqoo,youtube",[fmkorea](comment) 듀안 두바이초콜릿을 유행 끝빨 떨어질때도 스테디라고 하던거지 두쫀쿠를 유행시키진 않았지 2 || [fmkorea](comment) 듀안 두바이초콜릿아님? || [fmkorea](comment) 안성재 어이 안두바이딱딱쿠키 || [fmkorea](comment) 안성재 두바이퍽퍽강정씨 조용 || [fmkorea](comment) 안성재 안두바이 안쫀득 안쿠키 || [theqoo](comment) 나도 두개사서 엄마아빠가 둘이 반먹고 하나 너먹으라고 쪼개지말라고 해서 나는 하나 다 먹고ㅋㅋ아빠가 이상한데 맛난 맛이라 하면서 딸덕분에 두바이꺼를 다 먹어보네 이러고 아니라고 해도 두바이꺼래 두쫀쿠 기억못하고 || [theqoo](comment) 나도 마시멜로우 ㅂㄹ 안좋아해서 두바이 소금빵이 더 맛있더랑 || [theqoo](comment) 나도 두바이 초콜렛이 더 넛더라 쫀쿠는 너무 떡식감이라 근데 한번씩 생각나 || [theqoo](comment) 한정선에서 산 두바이초코딸기찹쌀떡이 더 맛있었어 || [theqoo](comment) ㄴㄷ 여러가지 두바이 어쩌구 다 먹어봤는데 카다이프 식감이 내 취향이 아님
